capture_id,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__species,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index
KRU_S1#1#1#209,KRU_S1,1,1,209,06/16/18,19:43:05,31930674,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#210,KRU_S1,1,1,210,06/16/18,19:44:05,31930676,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#211,KRU_S1,1,1,211,06/16/18,19:45:05,31930677,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#212,KRU_S1,1,1,212,06/16/18,19:46:05,31930678,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#213,KRU_S1,1,1,213,06/16/18,19:47:45,31930679,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#214,KRU_S1,1,1,214,06/16/18,19:48:45,31930680,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#215,KRU_S1,1,1,215,06/16/18,19:49:45,31930681,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#216,KRU_S1,1,1,216,06/16/18,19:50:45,31930682,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#217,KRU_S1,1,1,217,06/16/18,19:51:45,31930683,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#218,KRU_S1,1,1,218,06/16/18,19:52:52,31930684,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#219,KRU_S1,1,1,219,06/16/18,19:53:52,31930685,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#220,KRU_S1,1,1,220,06/16/18,19:54:52,31930687,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#221,KRU_S1,1,1,221,06/16/18,19:55:52,31930689,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#222,KRU_S1,1,1,222,06/16/18,19:56:52,31930690,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#223,KRU_S1,1,1,223,06/16/18,19:57:54,31930691,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#224,KRU_S1,1,1,224,06/16/18,19:58:54,31930692,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#225,KRU_S1,1,1,225,06/16/18,19:59:58,31930693,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#226,KRU_S1,1,1,226,06/16/18,20:01:02,31930694,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#227,KRU_S1,1,1,227,06/16/18,20:02:02,31930695,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#228,KRU_S1,1,1,228,06/16/18,20:03:02,31930696,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#229,KRU_S1,1,1,229,06/16/18,20:04:03,31930697,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#230,KRU_S1,1,1,230,06/16/18,20:05:04,31930699,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#231,KRU_S1,1,1,231,06/16/18,20:06:07,31930700,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#232,KRU_S1,1,1,232,06/16/18,20:07:07,31930701,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#233,KRU_S1,1,1,233,06/16/18,20:08:09,31930702,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#234,KRU_S1,1,1,234,06/16/18,20:09:09,31930703,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#235,KRU_S1,1,1,235,06/16/18,20:10:09,31930704,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#236,KRU_S1,1,1,236,06/16/18,20:11:09,31930705,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#237,KRU_S1,1,1,237,06/16/18,20:12:10,31930706,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#238,KRU_S1,1,1,238,06/16/18,20:13:10,31930707,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#239,KRU_S1,1,1,239,06/16/18,20:14:19,31930708,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#240,KRU_S1,1,1,240,06/16/18,20:15:30,31930711,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#241,KRU_S1,1,1,241,06/16/18,20:16:31,31930712,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#242,KRU_S1,1,1,242,06/16/18,20:17:35,31930713,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#243,KRU_S1,1,1,243,06/16/18,20:18:35,31930714,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#244,KRU_S1,1,1,244,06/16/18,20:19:36,31930715,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#245,KRU_S1,1,1,245,06/16/18,20:20:38,31930716,blank,,,,,,,,,,,,,0.88,0
KRU_S1#1#1#246,KRU_S1,1,1,246,06/16/18,20:21:38,31930717,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#247,KRU_S1,1,1,247,06/16/18,20:22:43,31930718,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#248,KRU_S1,1,1,248,06/16/18,20:23:43,31930719,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#249,KRU_S1,1,1,249,06/16/18,20:24:43,31930720,blank,,,,,,,,,,,,,0.9,0
KRU_S1#1#1#250,KRU_S1,1,1,250,06/16/18,20:25:44,31930722,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#251,KRU_S1,1,1,251,06/16/18,20:26:44,31930723,blank,,,,,,,,,,,,,0.9,0
KRU_S1#1#1#252,KRU_S1,1,1,252,06/16/18,20:27:44,31930724,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#253,KRU_S1,1,1,253,06/16/18,20:28:46,31930725,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#254,KRU_S1,1,1,254,06/16/18,20:29:51,31930726,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#255,KRU_S1,1,1,255,06/16/18,20:30:51,31930727,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#256,KRU_S1,1,1,256,06/16/18,20:31:51,31930728,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#257,KRU_S1,1,1,257,06/16/18,20:33:04,31930729,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#258,KRU_S1,1,1,258,06/16/18,20:34:04,31930730,blank,,,,,,,,,,,,,1,0
KRU_S1#1#1#259,KRU_S1,1,1,259,06/16/18,20:35:04,31930731,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#1,KRU_S1,10,1,1,05/31/18,9:08:42,31930817,human,,,,,,,,,,,,,1,0
KRU_S1#10#1#2,KRU_S1,10,1,2,05/31/18,9:10:20,31930885,human,,,,,,,,,,,,,0.75,0.67
KRU_S1#10#1#3,KRU_S1,10,1,3,05/31/18,9:11:20,31930896,human,,,,,,,,,,,,,1,0
KRU_S1#10#1#4,KRU_S1,10,1,4,06/05/18,6:05:42,31930907,buffalo,1,1,1,0.2,0,1,0,0,0,,,,1,0
KRU_S1#10#1#5,KRU_S1,10,1,5,06/05/18,6:10:04,31930919,buffalo,1,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#10#1#6,KRU_S1,10,1,6,06/06/18,8:02:55,31930930,elephant,2,1,1,1,0,0.2,0,0,0,,,,1,0
KRU_S1#10#1#7,KRU_S1,10,1,7,06/06/18,8:03:55,31930942,elephant,2,2,2,0,0,1,0.1,0,0.3,,,,1,0
KRU_S1#10#1#8,KRU_S1,10,1,8,06/06/18,9:51:04,31930953,elephant,1,1,1,0.38,0,0.62,0,0.12,0,,,,0.89,0.5
KRU_S1#10#1#9,KRU_S1,10,1,9,06/06/18,9:52:10,31930965,elephant,1,1,1,0.25,0,0.75,0,0.12,0,,,,0.89,0.5
KRU_S1#10#1#10,KRU_S1,10,1,10,06/06/18,9:53:10,31930818,elephant,1,1,1,0.5,0,0.4,0,0.1,0,,,,1,0
KRU_S1#10#1#11,KRU_S1,10,1,11,06/06/18,9:54:10,31930830,elephant,1,1,1,0.25,0,0.5,0,0.25,0,,,,1,0
KRU_S1#10#1#12,KRU_S1,10,1,12,06/06/18,9:56:00,31930841,elephant,51+,1,1,0.2,0,0.8,0.1,0,0.1,,,,1,0
KRU_S1#10#1#13,KRU_S1,10,1,13,06/06/18,10:16:55,31930852,elephant,4,2,1,0.1,0,0.9,0.1,0,0.1,,,,1,0
KRU_S1#10#1#14,KRU_S1,10,1,14,06/06/18,10:20:55,31930864,elephant,2,2,1,0.2,0,1,0.1,0,0,,,,1,0
KRU_S1#10#1#15,KRU_S1,10,1,15,06/07/18,8:29:27,31930875,birdother,1,1,1,0.67,0,0.33,0,0,0,,,,0.9,0.47
KRU_S1#10#1#16,KRU_S1,10,1,16,06/07/18,12:11:10,31930881,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#17,KRU_S1,10,1,17,06/07/18,15:43:18,31930882,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#18,KRU_S1,10,1,18,06/08/18,10:08:23,31930883,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#19,KRU_S1,10,1,19,06/08/18,10:50:20,31930884,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#20,KRU_S1,10,1,20,06/08/18,15:14:43,31930886,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#21,KRU_S1,10,1,21,06/09/18,5:19:18,31930887,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#22,KRU_S1,10,1,22,06/09/18,11:29:51,31930888,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#23,KRU_S1,10,1,23,06/09/18,15:12:07,31930889,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#24,KRU_S1,10,1,24,06/10/18,4:19:24,31930890,waterbuck,1,1,1,0.22,0,0.78,0,0,0,,,,0.9,0.47
KRU_S1#10#1#25,KRU_S1,10,1,25,06/10/18,5:36:13,31930891,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#26,KRU_S1,10,1,26,06/10/18,5:51:18,31930892,birdother,1,1,1,0.4,0,0.7,0,0,0,,,,1,0
KRU_S1#10#1#27,KRU_S1,10,1,27,06/10/18,9:09:13,31930893,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#28,KRU_S1,10,1,28,06/10/18,17:14:19,31930894,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#29,KRU_S1,10,1,29,06/12/18,10:17:44,31930895,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#30,KRU_S1,10,1,30,06/13/18,12:43:28,31930897,hyenaspotted,1,1,1,0.67,0,0.33,0,0,0,,,,0.75,0.67
KRU_S1#10#1#31,KRU_S1,10,1,31,06/13/18,12:47:52,31930898,giraffe,1,1,1,0.5,0,0.5,0,0.1,0,,,,1,0
KRU_S1#10#1#32,KRU_S1,10,1,32,06/13/18,18:09:44,31930899,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#33,KRU_S1,10,1,33,06/14/18,13:31:21,31930900,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#34,KRU_S1,10,1,34,06/14/18,15:02:22,31930901,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#35,KRU_S1,10,1,35,06/15/18,6:36:19,31930902,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#36,KRU_S1,10,1,36,06/15/18,12:23:05,31930903,giraffe,1,1,1,0.9,0,0.1,0,0,0,,,,1,0
KRU_S1#10#1#37,KRU_S1,10,1,37,06/15/18,17:45:38,31930904,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#38,KRU_S1,10,1,38,06/15/18,18:05:10,31930905,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#39,KRU_S1,10,1,39,06/16/18,18:38:36,31930906,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#40,KRU_S1,10,1,40,06/18/18,14:59:19,31930909,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#41,KRU_S1,10,1,41,06/19/18,17:16:34,31930910,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#42,KRU_S1,10,1,42,06/19/18,21:07:51,31930911,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#43,KRU_S1,10,1,43,06/19/18,21:08:59,31930912,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#44,KRU_S1,10,1,44,06/19/18,21:10:11,31930913,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#45,KRU_S1,10,1,45,06/19/18,21:11:12,31930914,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#46,KRU_S1,10,1,46,06/19/18,21:12:22,31930915,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#47,KRU_S1,10,1,47,06/19/18,21:13:36,31930916,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#48,KRU_S1,10,1,48,06/19/18,21:15:52,31930917,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#49,KRU_S1,10,1,49,06/19/18,21:17:05,31930918,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#50,KRU_S1,10,1,50,06/19/18,21:18:43,31930920,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#51,KRU_S1,10,1,51,06/19/18,21:20:23,31930921,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#52,KRU_S1,10,1,52,06/19/18,21:21:39,31930922,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#53,KRU_S1,10,1,53,06/19/18,21:23:31,31930923,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#54,KRU_S1,10,1,54,06/19/18,21:24:42,31930924,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#55,KRU_S1,10,1,55,06/19/18,21:25:45,31930925,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#56,KRU_S1,10,1,56,06/19/18,21:26:45,31930926,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#57,KRU_S1,10,1,57,06/19/18,21:27:52,31930927,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#58,KRU_S1,10,1,58,06/19/18,21:28:52,31930928,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#59,KRU_S1,10,1,59,06/19/18,21:29:52,31930929,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#60,KRU_S1,10,1,60,06/19/18,21:31:01,31930932,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#61,KRU_S1,10,1,61,06/19/18,21:35:37,31930933,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#62,KRU_S1,10,1,62,06/19/18,21:38:34,31930934,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#63,KRU_S1,10,1,63,06/19/18,21:43:05,31930935,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#64,KRU_S1,10,1,64,06/19/18,21:47:36,31930936,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#65,KRU_S1,10,1,65,06/19/18,21:58:04,31930937,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#66,KRU_S1,10,1,66,06/19/18,22:00:50,31930938,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#67,KRU_S1,10,1,67,06/19/18,22:02:40,31930939,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#68,KRU_S1,10,1,68,06/19/18,22:04:58,31930940,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#69,KRU_S1,10,1,69,06/19/18,22:10:11,31930941,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#70,KRU_S1,10,1,70,06/19/18,22:11:45,31930943,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#71,KRU_S1,10,1,71,06/19/18,22:16:16,31930944,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#72,KRU_S1,10,1,72,06/19/18,22:18:26,31930945,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#73,KRU_S1,10,1,73,06/19/18,22:19:54,31930946,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#74,KRU_S1,10,1,74,06/19/18,22:21:50,31930947,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#75,KRU_S1,10,1,75,06/19/18,22:24:47,31930948,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#76,KRU_S1,10,1,76,06/19/18,22:28:05,31930949,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#77,KRU_S1,10,1,77,06/19/18,22:29:54,31930950,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#78,KRU_S1,10,1,78,06/19/18,22:30:59,31930951,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#79,KRU_S1,10,1,79,06/19/18,22:32:05,31930952,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#80,KRU_S1,10,1,80,06/19/18,22:33:33,31930954,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#81,KRU_S1,10,1,81,06/19/18,22:57:49,31930955,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#82,KRU_S1,10,1,82,06/19/18,23:01:42,31930956,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#83,KRU_S1,10,1,83,06/19/18,23:02:59,31930957,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#84,KRU_S1,10,1,84,06/19/18,23:04:42,31930959,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#85,KRU_S1,10,1,85,06/19/18,23:05:46,31930960,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#86,KRU_S1,10,1,86,06/19/18,23:09:03,31930961,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#87,KRU_S1,10,1,87,06/19/18,23:10:09,31930962,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#88,KRU_S1,10,1,88,06/19/18,23:13:16,31930963,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#89,KRU_S1,10,1,89,06/19/18,23:18:20,31930964,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#90,KRU_S1,10,1,90,06/19/18,23:22:07,31930966,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#91,KRU_S1,10,1,91,06/19/18,23:23:09,31930967,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#92,KRU_S1,10,1,92,06/19/18,23:33:16,31930968,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#93,KRU_S1,10,1,93,06/19/18,23:34:58,31930969,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#94,KRU_S1,10,1,94,06/19/18,23:52:34,31930970,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#95,KRU_S1,10,1,95,06/20/18,0:01:00,31930971,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#96,KRU_S1,10,1,96,06/20/18,0:24:33,31930972,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#97,KRU_S1,10,1,97,06/20/18,0:51:58,31930973,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#98,KRU_S1,10,1,98,06/20/18,0:53:12,31930974,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#99,KRU_S1,10,1,99,06/20/18,1:20:54,31930975,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#100,KRU_S1,10,1,100,06/20/18,1:43:22,31930819,blank,,,,,,,,,,,,,0.9,0
KRU_S1#10#1#101,KRU_S1,10,1,101,06/20/18,1:55:46,31930820,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#102,KRU_S1,10,1,102,06/22/18,14:46:10,31930821,blank,,,,,,,,,,,,,0.9,0
KRU_S1#10#1#103,KRU_S1,10,1,103,06/22/18,19:58:27,31930822,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#104,KRU_S1,10,1,104,06/22/18,20:08:11,31930823,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#105,KRU_S1,10,1,105,06/22/18,21:01:27,31930824,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#106,KRU_S1,10,1,106,06/22/18,21:27:40,31930825,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#107,KRU_S1,10,1,107,06/22/18,21:29:42,31930826,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#108,KRU_S1,10,1,108,06/22/18,21:30:53,31930827,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#109,KRU_S1,10,1,109,06/22/18,22:01:28,31930829,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#110,KRU_S1,10,1,110,06/22/18,22:02:34,31930831,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#111,KRU_S1,10,1,111,06/22/18,22:06:03,31930832,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#112,KRU_S1,10,1,112,06/22/18,22:32:31,31930833,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#113,KRU_S1,10,1,113,06/22/18,22:35:07,31930834,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#114,KRU_S1,10,1,114,06/22/18,22:41:06,31930835,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#115,KRU_S1,10,1,115,06/22/18,22:49:51,31930836,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#116,KRU_S1,10,1,116,06/22/18,22:52:06,31930837,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#117,KRU_S1,10,1,117,06/22/18,22:56:59,31930838,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#118,KRU_S1,10,1,118,06/22/18,23:02:50,31930839,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#119,KRU_S1,10,1,119,06/22/18,23:05:05,31930840,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#120,KRU_S1,10,1,120,06/22/18,23:07:29,31930842,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#121,KRU_S1,10,1,121,06/22/18,23:08:40,31930843,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#122,KRU_S1,10,1,122,06/22/18,23:12:28,31930844,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#123,KRU_S1,10,1,123,06/22/18,23:14:08,31930845,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#124,KRU_S1,10,1,124,06/23/18,12:44:34,31930846,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#125,KRU_S1,10,1,125,06/24/18,16:23:56,31930847,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#126,KRU_S1,10,1,126,06/24/18,20:36:55,31930848,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#127,KRU_S1,10,1,127,06/24/18,20:58:47,31930849,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#128,KRU_S1,10,1,128,06/25/18,13:39:27,31930850,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#129,KRU_S1,10,1,129,06/26/18,9:31:40,31930851,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#130,KRU_S1,10,1,130,06/27/18,12:58:57,31930853,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#131,KRU_S1,10,1,131,06/29/18,15:09:46,31930854,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#132,KRU_S1,10,1,132,06/30/18,2:16:13,31930855,blank,,,,,,,,,,,,,0.9,0
KRU_S1#10#1#133,KRU_S1,10,1,133,06/30/18,3:34:03,31930856,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#134,KRU_S1,10,1,134,07/01/18,1:05:03,31930857,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#135,KRU_S1,10,1,135,07/01/18,21:23:24,31930858,human,,,,,,,,,,,,,0.4,0.96
KRU_S1#10#1#136,KRU_S1,10,1,136,07/02/18,13:02:04,31930860,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#137,KRU_S1,10,1,137,07/02/18,21:46:32,31930861,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#138,KRU_S1,10,1,138,07/02/18,21:48:07,31930862,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#139,KRU_S1,10,1,139,07/02/18,21:51:03,31930863,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#140,KRU_S1,10,1,140,07/02/18,22:08:31,31930865,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#141,KRU_S1,10,1,141,07/02/18,22:10:41,31930866,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#142,KRU_S1,10,1,142,07/02/18,22:12:19,31930867,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#143,KRU_S1,10,1,143,07/02/18,22:13:24,31930868,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#144,KRU_S1,10,1,144,07/02/18,22:15:25,31930869,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#145,KRU_S1,10,1,145,07/02/18,22:18:03,31930870,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#146,KRU_S1,10,1,146,07/02/18,22:19:46,31930871,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#147,KRU_S1,10,1,147,07/02/18,22:21:50,31930872,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#148,KRU_S1,10,1,148,07/02/18,22:25:51,31930873,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#149,KRU_S1,10,1,149,07/02/18,22:32:14,31930874,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#150,KRU_S1,10,1,150,07/02/18,22:41:22,31930876,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#151,KRU_S1,10,1,151,07/03/18,3:42:53,31930877,blank,,,,,,,,,,,,,1,0
KRU_S1#10#1#152,KRU_S1,10,1,152,07/06/18,7:49:42,31930879,impala,1,1,1,0.6,0,0.4,0,0,0,,,,0.5,0.84
KRU_S1#10#1#153,KRU_S1,10,1,153,07/14/18,12:02:41,31930880,blank,,,,,,,,,,,,,1,0
KRU_S1#11#1#1,KRU_S1,11,1,1,05/31/18,8:24:36,31930976,human,,,,,,,,,,,,,1,0
KRU_S1#11#1#2,KRU_S1,11,1,2,05/31/18,8:25:36,31931035,human,,,,,,,,,,,,,1,0
KRU_S1#11#1#3,KRU_S1,11,1,3,05/31/18,8:26:36,31931046,human,,,,,,,,,,,,,1,0
KRU_S1#11#1#4,KRU_S1,11,1,4,05/31/18,8:27:40,31931058,human,,,,,,,,,,,,,1,0
KRU_S1#11#1#5,KRU_S1,11,1,5,05/31/18,8:37:25,31931069,human,,,,,,,,,,,,,0.88,0.54
KRU_S1#11#1#6,KRU_S1,11,1,6,05/31/18,8:38:25,31931081,human,,,,,,,,,,,,,1,0
KRU_S1#11#1#7,KRU_S1,11,1,7,05/31/18,18:02:28,31931092,hippopotamus,1,1,1,0.1,0,0.7,0.3,0,0,,,,1,0
KRU_S1#11#1#8,KRU_S1,11,1,8,05/31/18,18:22:59,31931104,blank,,,,,,,,,,,,,1,0
KRU_S1#11#1#9,KRU_S1,11,1,9,05/31/18,18:27:29,31931115,hippopotamus,1,1,1,0.56,0,0.11,0.44,0,0,,,,0.9,0.47
KRU_S1#11#1#10,KRU_S1,11,1,10,05/31/18,18:46:41,31930977,blank,,,,,,,,,,,,,1,0
KRU_S1#11#1#11,KRU_S1,11,1,11,05/31/18,18:49:07,31930989,hippopotamus,2,1,1,0.17,0,0.5,0.33,0,0,,,,1,0
KRU_S1#11#1#12,KRU_S1,11,1,12,06/01/18,1:18:22,31931000,blank,,,,,,,,,,,,,0.9,0
KRU_S1#11#1#13,KRU_S1,11,1,13,06/01/18,1:19:36,31931012,blank,,,,,,,,,,,,,1,0
KRU_S1#11#1#14,KRU_S1,11,1,14,06/01/18,2:53:33,31931023,blank,,,,,,,,,,,,,1,0
KRU_S1#11#1#15,KRU_S1,11,1,15,06/01/18,2:54:34,31931030,hippopotamus,1,1,1,0.8,0,0,0.2,0,0,,,,0.5,0.84
KRU_S1#11#1#16,KRU_S1,11,1,16,06/01/18,2:55:34,31931031,blank,,,,,,,,,,,,,1,0
