capture_id,image_rank_in_capture,image_path_rel
KRU_S1#1#1#107,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0269.JPG
KRU_S1#1#1#108,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0270.JPG
KRU_S1#1#1#108,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0271.JPG
KRU_S1#1#1#108,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0272.JPG
KRU_S1#1#1#109,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0273.JPG
KRU_S1#1#1#109,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0274.JPG
KRU_S1#1#1#109,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0275.JPG
KRU_S1#1#1#110,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0276.JPG
KRU_S1#1#1#110,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0277.JPG
KRU_S1#1#1#110,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0278.JPG
KRU_S1#1#1#111,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0279.JPG
KRU_S1#1#1#111,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0280.JPG
KRU_S1#1#1#111,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0281.JPG
KRU_S1#1#1#112,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0282.JPG
KRU_S1#1#1#112,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0283.JPG
KRU_S1#1#1#112,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0284.JPG
KRU_S1#1#1#113,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0285.JPG
KRU_S1#1#1#113,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0286.JPG
KRU_S1#1#1#113,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0287.JPG
KRU_S1#1#1#114,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0288.JPG
KRU_S1#1#1#114,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0289.JPG
KRU_S1#1#1#114,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0290.JPG
KRU_S1#1#1#115,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0291.JPG
KRU_S1#1#1#115,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0292.JPG
KRU_S1#1#1#115,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0293.JPG
KRU_S1#1#1#116,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0294.JPG
KRU_S1#1#1#116,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0295.JPG
KRU_S1#1#1#116,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0296.JPG
KRU_S1#1#1#117,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0297.JPG
KRU_S1#1#1#117,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0298.JPG
KRU_S1#1#1#117,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0299.JPG
KRU_S1#1#1#118,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0300.JPG
KRU_S1#1#1#118,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0301.JPG
KRU_S1#1#1#118,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0302.JPG
KRU_S1#1#1#119,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0303.JPG
KRU_S1#1#1#119,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0304.JPG
KRU_S1#1#1#119,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0305.JPG
KRU_S1#1#1#120,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0306.JPG
KRU_S1#1#1#120,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0307.JPG
KRU_S1#1#1#120,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0308.JPG
KRU_S1#1#1#121,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0309.JPG
KRU_S1#1#1#121,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0310.JPG
KRU_S1#1#1#121,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0311.JPG
KRU_S1#1#1#122,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0312.JPG
KRU_S1#1#1#122,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0313.JPG
KRU_S1#1#1#122,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0314.JPG
KRU_S1#1#1#123,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0315.JPG
KRU_S1#1#1#123,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0316.JPG
KRU_S1#1#1#123,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0317.JPG
KRU_S1#1#1#124,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0318.JPG
KRU_S1#1#1#124,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0319.JPG
KRU_S1#1#1#124,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0320.JPG
KRU_S1#1#1#125,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0321.JPG
KRU_S1#1#1#125,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0322.JPG
KRU_S1#1#1#125,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0323.JPG
KRU_S1#1#1#126,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0324.JPG
KRU_S1#1#1#126,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0325.JPG
KRU_S1#1#1#126,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0326.JPG
KRU_S1#1#1#127,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0327.JPG
KRU_S1#1#1#127,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0328.JPG
KRU_S1#1#1#127,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0329.JPG
KRU_S1#1#1#128,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0330.JPG
KRU_S1#1#1#128,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0331.JPG
KRU_S1#1#1#128,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0332.JPG
KRU_S1#1#1#129,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0333.JPG
KRU_S1#1#1#129,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0334.JPG
KRU_S1#1#1#129,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0335.JPG
KRU_S1#1#1#130,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0336.JPG
KRU_S1#1#1#130,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0337.JPG
KRU_S1#1#1#130,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0338.JPG
KRU_S1#1#1#131,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0339.JPG
KRU_S1#1#1#131,2,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0340.JPG
KRU_S1#1#1#131,3,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0341.JPG
KRU_S1#1#1#132,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0342.JPG
KRU_S1#1#1#133,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0343.JPG
KRU_S1#1#1#134,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0344.JPG
KRU_S1#1#1#135,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0345.JPG
KRU_S1#1#1#136,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0346.JPG
KRU_S1#1#1#137,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0347.JPG
KRU_S1#1#1#138,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0348.JPG
KRU_S1#1#1#139,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0349.JPG
KRU_S1#1#1#140,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0350.JPG
KRU_S1#1#1#141,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0351.JPG
KRU_S1#1#1#142,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0352.JPG
KRU_S1#1#1#143,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0353.JPG
KRU_S1#1#1#144,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0354.JPG
KRU_S1#1#1#145,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0355.JPG
KRU_S1#1#1#146,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0356.JPG
KRU_S1#1#1#147,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0357.JPG
KRU_S1#1#1#148,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0358.JPG
KRU_S1#1#1#149,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0359.JPG
KRU_S1#1#1#150,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0360.JPG
KRU_S1#1#1#151,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0361.JPG
KRU_S1#1#1#152,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0362.JPG
KRU_S1#1#1#153,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0363.JPG
KRU_S1#1#1#154,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0364.JPG
KRU_S1#1#1#155,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0365.JPG
KRU_S1#1#1#156,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0366.JPG
KRU_S1#1#1#157,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0367.JPG
KRU_S1#1#1#158,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0368.JPG
KRU_S1#1#1#159,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0369.JPG
KRU_S1#1#1#160,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0370.JPG
KRU_S1#1#1#161,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0371.JPG
KRU_S1#1#1#162,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0372.JPG
KRU_S1#1#1#163,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0373.JPG
KRU_S1#1#1#164,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0374.JPG
KRU_S1#1#1#165,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0375.JPG
KRU_S1#1#1#166,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0376.JPG
KRU_S1#1#1#167,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0377.JPG
KRU_S1#1#1#168,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0378.JPG
KRU_S1#1#1#169,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0379.JPG
KRU_S1#1#1#170,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0380.JPG
KRU_S1#1#1#171,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0381.JPG
KRU_S1#1#1#172,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0382.JPG
KRU_S1#1#1#173,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0383.JPG
KRU_S1#1#1#174,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0384.JPG
KRU_S1#1#1#175,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0385.JPG
KRU_S1#1#1#176,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0386.JPG
KRU_S1#1#1#177,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0387.JPG
KRU_S1#1#1#178,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0388.JPG
KRU_S1#1#1#179,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0389.JPG
KRU_S1#1#1#180,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0390.JPG
KRU_S1#1#1#181,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0391.JPG
KRU_S1#1#1#182,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0392.JPG
KRU_S1#1#1#183,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0393.JPG
KRU_S1#1#1#184,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0394.JPG
KRU_S1#1#1#185,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0395.JPG
KRU_S1#1#1#186,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0396.JPG
KRU_S1#1#1#187,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0397.JPG
KRU_S1#1#1#188,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0398.JPG
KRU_S1#1#1#189,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0399.JPG
KRU_S1#1#1#190,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0400.JPG
KRU_S1#1#1#191,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0401.JPG
KRU_S1#1#1#192,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0402.JPG
KRU_S1#1#1#193,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0403.JPG
KRU_S1#1#1#194,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0404.JPG
KRU_S1#1#1#195,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0405.JPG
KRU_S1#1#1#196,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0406.JPG
KRU_S1#1#1#197,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0407.JPG
KRU_S1#1#1#198,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0408.JPG
KRU_S1#1#1#199,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0409.JPG
KRU_S1#1#1#200,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0410.JPG
KRU_S1#1#1#201,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0411.JPG
KRU_S1#1#1#202,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0412.JPG
KRU_S1#1#1#203,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0413.JPG
KRU_S1#1#1#204,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0414.JPG
KRU_S1#1#1#205,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0415.JPG
KRU_S1#1#1#206,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0416.JPG
KRU_S1#1#1#207,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0417.JPG
KRU_S1#1#1#208,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0418.JPG
KRU_S1#1#1#209,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0419.JPG
KRU_S1#1#1#210,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0420.JPG
KRU_S1#1#1#211,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0421.JPG
KRU_S1#1#1#212,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0422.JPG
KRU_S1#1#1#213,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0423.JPG
KRU_S1#1#1#214,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0424.JPG
KRU_S1#1#1#215,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0425.JPG
KRU_S1#1#1#216,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0426.JPG
KRU_S1#1#1#217,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0427.JPG
KRU_S1#1#1#218,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0428.JPG
KRU_S1#1#1#219,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0429.JPG
KRU_S1#1#1#220,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0430.JPG
KRU_S1#1#1#221,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0431.JPG
KRU_S1#1#1#222,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0432.JPG
KRU_S1#1#1#223,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0433.JPG
KRU_S1#1#1#224,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0434.JPG
KRU_S1#1#1#225,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0435.JPG
KRU_S1#1#1#226,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0436.JPG
KRU_S1#1#1#227,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0437.JPG
KRU_S1#1#1#228,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0438.JPG
KRU_S1#1#1#229,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0439.JPG
KRU_S1#1#1#230,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0440.JPG
KRU_S1#1#1#231,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0441.JPG
KRU_S1#1#1#232,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0442.JPG
KRU_S1#1#1#233,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0443.JPG
KRU_S1#1#1#234,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0444.JPG
KRU_S1#1#1#235,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0445.JPG
KRU_S1#1#1#236,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0446.JPG
KRU_S1#1#1#237,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0447.JPG
KRU_S1#1#1#238,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0448.JPG
KRU_S1#1#1#239,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0449.JPG
KRU_S1#1#1#240,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0450.JPG
KRU_S1#1#1#241,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0451.JPG
KRU_S1#1#1#242,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0452.JPG
KRU_S1#1#1#243,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0453.JPG
KRU_S1#1#1#244,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0454.JPG
KRU_S1#1#1#245,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0455.JPG
KRU_S1#1#1#246,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0456.JPG
KRU_S1#1#1#247,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0457.JPG
KRU_S1#1#1#248,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0458.JPG
KRU_S1#1#1#249,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0459.JPG
KRU_S1#1#1#250,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0460.JPG
KRU_S1#1#1#251,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0461.JPG
KRU_S1#1#1#252,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0462.JPG
KRU_S1#1#1#253,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0463.JPG
KRU_S1#1#1#254,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0464.JPG
KRU_S1#1#1#255,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0465.JPG
KRU_S1#1#1#256,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0466.JPG
KRU_S1#1#1#257,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0467.JPG
KRU_S1#1#1#258,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0468.JPG
KRU_S1#1#1#259,1,KRU_S1/1/1_R1/KRU_S1_1_R1_IMAG0469.JPG
KRU_S1#10#1#1,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0001.JPG
KRU_S1#10#1#1,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0002.JPG
KRU_S1#10#1#1,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0003.JPG
KRU_S1#10#1#2,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0004.JPG
KRU_S1#10#1#2,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0005.JPG
KRU_S1#10#1#2,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0006.JPG
KRU_S1#10#1#3,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0007.JPG
KRU_S1#10#1#3,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0008.JPG
KRU_S1#10#1#3,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0009.JPG
KRU_S1#10#1#4,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0010.JPG
KRU_S1#10#1#4,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0011.JPG
KRU_S1#10#1#4,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0012.JPG
KRU_S1#10#1#5,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0013.JPG
KRU_S1#10#1#5,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0014.JPG
KRU_S1#10#1#5,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0015.JPG
KRU_S1#10#1#6,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0016.JPG
KRU_S1#10#1#6,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0017.JPG
KRU_S1#10#1#6,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0018.JPG
KRU_S1#10#1#7,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0019.JPG
KRU_S1#10#1#7,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0020.JPG
KRU_S1#10#1#7,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0021.JPG
KRU_S1#10#1#8,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0022.JPG
KRU_S1#10#1#8,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0023.JPG
KRU_S1#10#1#8,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0024.JPG
KRU_S1#10#1#9,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0027.JPG
KRU_S1#10#1#9,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0028.JPG
KRU_S1#10#1#9,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0029.JPG
KRU_S1#10#1#10,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0030.JPG
KRU_S1#10#1#10,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0031.JPG
KRU_S1#10#1#10,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0032.JPG
KRU_S1#10#1#11,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0033.JPG
KRU_S1#10#1#11,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0034.JPG
KRU_S1#10#1#11,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0035.JPG
KRU_S1#10#1#12,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0036.JPG
KRU_S1#10#1#12,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0037.JPG
KRU_S1#10#1#12,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0038.JPG
KRU_S1#10#1#13,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0039.JPG
KRU_S1#10#1#13,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0040.JPG
KRU_S1#10#1#13,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0041.JPG
KRU_S1#10#1#14,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0042.JPG
KRU_S1#10#1#14,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0043.JPG
KRU_S1#10#1#14,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0044.JPG
KRU_S1#10#1#15,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0045.JPG
KRU_S1#10#1#15,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0046.JPG
KRU_S1#10#1#15,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0047.JPG
KRU_S1#10#1#16,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0048.JPG
KRU_S1#10#1#16,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0049.JPG
KRU_S1#10#1#16,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0050.JPG
KRU_S1#10#1#17,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0051.JPG
KRU_S1#10#1#17,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0052.JPG
KRU_S1#10#1#17,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0053.JPG
KRU_S1#10#1#18,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0054.JPG
KRU_S1#10#1#18,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0055.JPG
KRU_S1#10#1#18,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0056.JPG
KRU_S1#10#1#19,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0057.JPG
KRU_S1#10#1#19,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0058.JPG
KRU_S1#10#1#19,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0059.JPG
KRU_S1#10#1#20,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0060.JPG
KRU_S1#10#1#21,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0061.JPG
KRU_S1#10#1#21,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0062.JPG
KRU_S1#10#1#21,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0063.JPG
KRU_S1#10#1#22,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0064.JPG
KRU_S1#10#1#22,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0065.JPG
KRU_S1#10#1#22,3,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0066.JPG
KRU_S1#10#1#23,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0067.JPG
KRU_S1#10#1#24,1,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0068.JPG
KRU_S1#10#1#24,2,KRU_S1/10/10_R1/KRU_S1_10_R1_IMAG0069.JPG
